rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-4535-dup-0, jack, paterson, 50, lazarus place, , burpemga ry, 3850, , 19441012, , 03 89132705, 7115624, 3
rec-2235-org,   sarah, white, 41, clement place, paramatta park, , 6160, qld, 19491207, 30, 02 44356395, 6676723, 5
rec-2141-dup-0, godfrey, bethany, 65, osburn drive, unt 2, croydonnorth, 2539, vic, 19581004, 30, 07 00225671, 9067801, 8
rec-2970-dup-0, makayla, brovdk, 41, quiros steet, emerald garden, coolah, 2263, nsw, 19451115, 30, 07 87234552, 7573307, 7
rec-3192-dup-0, claudia, clarjef, 10, barclay street, , yarraville, 4568, nsw, 19890102, , 07 21238827, 1506556, 3
rec-184-org,   jaiden, lock, 34, turriff street, opal cove resort, northwood, 2440, qld, 19800704, 23, 02 15878556, 9544033, 4
rec-74-org,   riley, le messurier, 17, percy crescent, fairway, bundaberg, 3049, wa, 19430819, 34, 04 15874440, 9211390, 3
rec-4602-org,   lucy, nguyen, 6, templeton street, kangaroo grnd, lawrence, 2145, wa, 19370616, , 04 48502298, 5657238, 4
rec-303-org,   kelsye, conder, 50, bentham street, , yarrawonga, 4017, wa, 19030602, 34, 02 41183128, 2880893, 9
rec-2326-org,   zarlia, longhurst, 12, collyburl crescent, , newcomb, 2204, vic, 19080421, 24, 04 14939718, 1758700, 5
rec-3009-org,   abby, rollins, 85, charleston street, ambervale, camp hill, 3169, , 19170219, 25, 02 70021565, 3701978, 8
rec-140-org,   katelyn, beatton, 22, ballumbir street, , dulwich hill, 6258, nsw, 19281028, 41, , 4102849, 9
rec-3000-dup-0, marled, hutcheson, 70, carslaw treet, , warracknabeal, 2753, nsw, 19920803, , 02 09111299, 9053644, 7
rec-4582-dup-0, logaf, miliaao, 50, parker street, , nedlands, 4017, qld, 19470821, 02, 04 89827222, 9347956, 6
rec-4980-org,   jack, soden, 67, jondol place, , dianella, 3139, vic, 19840202, 33, 04 44157686, 1602377, 8
rec-10-dup-0, kan, webb, 13, altson circuit, , surfers paradise, 3977, nsw, , 32, 07 98167137, 5885817, 6
rec-1895-org,   lauren, friswell, 75, bungaree crescent, , petersham, 2713, nsw, 19380413, 19, 07 17117697, 9024593, 9
rec-3454-org,   anneliese, cochrane, 295, namatjira drive, , cronulla, 6158, sa, 19910624, , 04 70243000, 4649270, 8
rec-4674-dup-0, eckk, greenhalgh, 23, , , scarborough, 3824, nsw, , 28, 08 13939951, 9898347, 0
rec-204-org,   annabel, spratt, 8, kingsmill street, , gilmore, 2113, , 19311124, , 02 14929855, 6987663, 7
rec-1495-org,   toby, bartel, 3, gabriel place, pines retirement village, new farm, 2795, nsw, 19200130, 32, 08 78447715, 9144086, 7
rec-1669-dup-0, ellent, gazzola, , banner street, , south perth, 2140, qld, 19170310, 30, 03 61353746, 3796245, 6
rec-1389-org,   brayden, hersey, 14, mokoan place, aminya hmes, brookfield, 3922, nsw, , 30, 07 81460308, 6522854, 7
rec-1106-dup-0, tomasz, highet, 18, , brindabella specialist centre, north sydney, 2217, wa, 19841125, 33, 03 53724723, 1967122, 0
rec-1850-org,   jared, coleman, 13, burnett street, , ashfield, 2228, nsw, 19460403, , 02 68676598, 6053434, 9
rec-493-org,   matthew, campbell, 112, taronga place, rooganore, unanderra, 6060, nsw, 19460804, , 08 86049630, 9066132, 3
rec-1758-org,   harriet, curry, 31, currong street, bridgefoot down, kuraby, 2036, qld, 19070605, 25, 04 25600283, 5328411, 0
rec-2361-dup-0, matthw, spicer, 24, wyselaskie circuit, , albudy, 2278, qld, , 26, 03 53701884, 2269962, 9
rec-1316-org,   oliver, oddy, 177, sproule circuit, , deer park, 2227, , , , 02 47762768, 2049594, 7
rec-1359-dup-0, braedon, felmingham, 85, mcmillan crescent, boonawah, wingham, 2483, vicx, 19810619, 35, 08 26587525, 7813080, 4
rec-3661-org,   henry, kinnane, 52, duffy street, palm lake resort, moranbah, 2168, wa, 19600221, 30, , 7003009, 4
rec-3382-dup-0, joshua, samprathi, 14, damalatreet, , burleigh heads, 2902, qld, 19260804, , 04 23144782, 4495389, 6
rec-2640-org,   alexandra, afford, 29, city walk, , revesby, 3053, , 19820120, 25, 02 45183638, 3451526, 3
rec-1793-dup-0, ektoh, nguyen, 19, lupus place, , sylvania, 2770, vic, 19760701, 28, 03 11099580, 4980362, 0
rec-3246-org,   taylah, coleman, 969, whitelaw street, st francis village, normanhurst, 2779, vic, 19981214, 36, 03 73137453, 1286088, 2
rec-3152-dup-0, emily, petersef, 15, tarrant crescent, , cundletown, 3101, nsw, 19640311, 32, 08 83536447, 9777677, 3
rec-76-dup-0, , purdon, 435, antill ztreet, burramunda, karela, 4570, qld, 19951230, 9, 08 53960155, 1892856, 6
rec-3507-org,   james, coatsworth, 76, ashburton circuit, st vincents medical centre, osborne, 6108, , 19810725, 23, 03 80163016, 4311368, 1
rec-793-org,   tahlia, campbell, 10, captain cook crescent, the meadows, seventeen mile rocks, 3204, nsw, 19660226, 35, 02 83516132, 2739551, 9
rec-841-dup-0, tommip, lodge, 231, hansen circuit, , hawthorn, 2566, wa, 19510401, 24, 03 30518131, 5138159, 2
rec-3280-dup-0, , bisahop, 429, perrin circuit, , eastern heights, 6104, vic, 19644016, 30, 08 03262102, 5869798, 2
rec-2604-dup-0, stephanie, , 84, , owendale, para hills west, 6149, nsw, 19970602, 12, 08 82171282, 4865172, 1
rec-475-dup-0, maria, clarke, 46, karrugang circuit, moondah, eagle heights, 6172, nswj, 19940318, 35, 08 62552640, 3454239, 4
rec-2039-dup-0, charoie, reid, 28, woolnough street, willow trre villa, st kilda east, , sa, 19280015, 33, , 9691027, 1
rec-1755-org,   kade, white, 6, baume crescent, , baddaginnie, 6107, qld, 19320901, , 03 77824072, 1509049, 9
rec-2434-org,   julia, musumeci, 84, britten-jones drive, tulloch, hendra, 2903, nsw, 19121025, , 04 73280906, 7970739, 6
rec-467-dup-0, raqxuel, tuft, 32, windradyne street, rosehill, beeliar, 2480, ws, 19091906, , 08 17149475, 4607386, 6
rec-1535-dup-0, elizabeth, dent, 1276, seaver street, ra 881, green head, 3870, qld, 19100312, 34, , 2126498, 5
rec-3833-dup-0, matthew, quza, 6, fawkner street, , sael, 5082, qlc, 19051209, 38, 03 10058094, 1854690, 4
rec-2773-dup-0, madeline, mcgregr, 18, upton street, rowethorpe, prospec, 2809, act, 19611123, 26, 02 70021826, 1744338, 4
rec-1354-org,   william, fitzpatrick, 42, rubicon street, swinger hill, cairns, 2262, wa, 19960304, 36, 03 12424053, 7193737, 3
rec-4884-org,   noah, crook, 8, tregear close, , mundingburra, 2117, qld, 19540327, 27, 02 56598462, 3255340, 3
rec-4136-org,   finlay, teague, 2, henty street, tathra, woodville north, 4825, nsw, , 32, 07 08116176, 4408702, 7
rec-4101-org,   gabriel, , 73, , , cherrybrook, 6501, , 19650111, 22, 03 19214501, 2613941, 4
rec-603-dup-0, , wesley-mmith, 18, gudgenby close, , balhnmah, 2131, , 19731129, , 03 53614388, 7746178, 7
rec-1953-org,   jaiden, sax, 10, liffey circuit, , newborough, 6163, vic, 19270929, 26, 03 95725627, 9726483, 7
rec-3879-org,   , campbell, 234, jondol place, march rising, kilsyth, 4157, qld, 19700725, 32, 04 66836199, 4990993, 9
rec-3513-org,   bianca, parreira, 75, bandjalong crescent, , thornbury, 5453, nsw, 19641217, 29, 03 55087011, 8432063, 3
rec-2767-org,   lucy, millar, 106, griffith place, salford waters re, millgrove, 3934, nsw, 19541218, 31, 08 51597824, 1330688, 0
rec-2298-dup-0, viaxa, kalmus, 18, bage place, rosemount, oakleigh, 6097, act, 19780107, 29, 02 53485255, 6724223, 1
rec-4436-org,   william, mcphail, 7, wheadon street, , shalvey, 4066, , 19790323, 11, 03 54358345, 8462704, 9
rec-3900-org,   jack, bishop, 50, loch street, , connolly, 3142, wa, 19570201, 35, 03 35202270, 9017731, 2
rec-3426-dup-0, bosi, annabelle, 1, tauss place, busselton holiday village, strathalbyn, 3143, vid, 19681015, 27, 07 88976894, 3179693, 0
rec-3011-dup-0, sarah, waners, 6, jim avenue pike, , thirroul, 7205, qld, 19470105, 23, 07 19241065, 7858789, 4
rec-2865-org,   jessica, tu, 33, spencer street, , moree, 4224, qld, 19720814, 30, 08 55550287, 3330267, 7
rec-3104-dup-0, rubie, hiltoh, 100, gilruth street, , noble park north, 2360, sa, 19360222, 31, 08 85365984, 4304596, 8
rec-2402-dup-0, wang, jack, 89, beasley street, , mitcham, 3148, wa, 19040823, 34, 02 95238746, 2665932, 5
rec-4695-dup-0, hammill, lachlan, 65, beattie crescent, , windsor, 4305, vic, 19480311, 25, 04 06079647, 1739238, 7
rec-3698-dup-0, ryan, benirr, 33, lachlan street, villa 2, slacks creek, 4715, nsw, 19580213, 26, 07 91575107, 9383879, 3
rec-533-dup-0, mitchxll, ngu hen, 124, hardie close, , kotara, 2113, sa, 19061101, , 04 62766261, 4629996, 1
rec-4133-org,   beau, stanley, 8, forrest place, , gowanbrae, 6069, tas, 19061103, 21, , 8970698, 0
rec-2469-org,   marcus, ryan, 301, donnan street, riga, , 4702, , 19680228, 39, 02 07723842, 9602324, 7
rec-2792-org,   yana, lambertus, 39, shackleton circuit, river mews, mount isa, 5254, nsw, 19430213, 38, 07 35196143, 8783325, 2
rec-3004-dup-0, bailey, whitw, 8, dawsonzstreet, , caves veach, 3151, wa, 19561213, 23, 04 74626870, 4435471, 3
rec-3299-org,   rachel, heilmair, 237, glynn street, , jindalee, 2140, qld, , 32, 08 74699719, 9229191, 5
rec-452-org,   liam, noble, 7, rossarden street, , mossy point, 2035, vic, 19090518, , 04 51578468, 3544744, 5
rec-1249-dup-0, lue, fawkner, 11, totterdell street, aranmor, north sydney, 2763, nsw, 19040129, , , 1486555, 2
rec-3534-dup-0, emiila, slape, 13, baldwin drive, alpine vineyards, buddina, 4011, wa, 19740721, 24, 07 60972274, 6113846, 0
rec-1215-org,   samantha, tregoning, 6, nepean place, , clayton, 6743, vic, 19630924, , 07 30500338, 4922407, 5
rec-1624-dup-0, carly, jollb, 47, clare dennis avenue, , boronia heights, 2011, nss, 19430310, 25, 03 43552256, 2548389, 1
rec-4720-dup-0, kaitlin, koziol, 20, buderim place, , nambour, 2086, nsw, , 31, 02 72996309, 8023398, 1
rec-4447-org,   zachary, builth, 151, sidaway street, , avoca beach, 7007, vic, 19610910, 27, , 6563569, 8
rec-3514-org,   sarah, bishop, 993, chandler street, spring creek, dalby, 6395, qld, 19180809, 22, 07 74636457, 7617816, 1
rec-1192-dup-0, jakn, rankine, 90, joske place, marina one, labrador, 5152, qld, 19270727, , 07 95909816, 4829171, 4
rec-92-dup-0, lawsob, han qa, 59, burnie street, meadowvale village, , 2018, sa, , 32, 08 35744781, 4189180, 3
rec-2798-org,   adrian, shepherd, 1, montefiore crescent, , artarmon, 2160, qld, 19651222, 31, 04 39486744, 7719077, 3
rec-1460-org,   joshua, green, 158, alexander mackie circuit, , clayton, 2560, nsw, , 40, 02 77998053, 7737942, 7
rec-3243-org,   isabella, jessup, 30, wedgewood close, , malvern, 2234, nsw, 19860508, , 03 28213315, 5223317, 3
rec-2406-dup-0, joeo, , 1, rehfisch close, , cowra, 3032, vic, 19350119, 32, 04 49876944, 6502810, 9
rec-1935-dup-0, karissa, gaskin, 22, spiers place, , green hills, 7261, nsw, 19010138, 25, 07 80683252, 7319205, 7
rec-2887-dup-0, kye, mac crostt, 34, annear place, , berwixk, 4214, nsw, 19260805, , 04 63593672, 8303864, 6
rec-2214-dup-0, griffin, mcclatchy, 1, foster place, , south gafton, 3199, , 19891391, 26, 08 15748907, 2589517, 5
rec-4939-org,   william, karoussis, 8, drevermann street, windara, riverwood, 6111, nsw, 19010608, , 04 36773156, 3748979, 1
rec-4911-org,   hannah, guymer, 141, darby street, , cranbourne, 2836, nsw, 19040721, 40, 03 96587893, 6445587, 0
rec-1173-dup-0, levi, heardo, 34, blandon place, , leongatha, 2484, vic, 19320960, 0, 03 47681414, 9825427, 7
rec-3039-dup-0, aidan, noble, 21, gouger syreet, scout camp, blaxlands ridge, 3131, nsw, 19050670, 38, 04 56330461, 3277547, 7
rec-1095-dup-0, harrison, zieqsch, 30, jardine arhreet, , keon park, 3181, wa, 19130429, , 08 53224680, 5414804, 3
rec-4064-dup-0, deakin, lock, 13, crozier cirnuit, , ekibin, 2209, nsw, 19280303, 28, 07 72090276, 5936689, 1
rec-3022-dup-0, silas, riding, 15, de graaff wsplace, , lismore, 6317, vic, 19680117, 33, 02 42942907, 4604537, 7
rec-2502-org,   michael, lubulwa, 348, barraclough crescent, , valley view, 2540, nsw, 19341203, 36, , 8237625, 5
rec-2356-dup-0, mikayla, finoy, 5, britton place, roskhill, mill pwrk, 4211, nsw, , 41, , 7797570, 1
rec-4163-dup-0, giannu, babbc, 112, moondarra street, , norwood, 6196, nt, 19791123, 37, 02 44534161, 5899807, 0
rec-1891-org,   charlotte, doman, 14, currie crescent, , como, 4551, nsw, 19740204, , 02 11689044, 4148447, 0
rec-740-org,   harrison, hutcheson, 28, postle circuit, , dulwich hill, 2539, vic, 19730101, 28, 07 90360335, 9770916, 1
rec-662-dup-0, tiffany, nguyen, 4, nemarang frtescent, , austins ferry, 2154, nsw, 19071215, 41, 03 06505412, 9709691, 9
rec-962-org,   amy, white, 32, kingsford smith drive, meringle, thornleigh, , vic, 19500910, 36, 04 31040725, 2406935, 7
rec-2261-org,   william, coleman, 1, euree street, , port fairy, 3340, qld, 19150805, , 08 18181458, 3151234, 8
rec-2960-org,   kiera, dixon, 4, bosch place, , brighton, 2011, qld, 19760902, 29, 07 24603712, 7583660, 8
rec-2566-org,   caleb, hilton, 13, dunstan street, old lake hotel, mount stuart, 4740, vic, 19951117, 23, 02 19714660, 4108692, 6
rec-4527-dup-0, tai, vitarnsa, 67, ashburton ircuit, , salisbury heights, 2539, vic, 19780302, , 04 52403412, 6989965, 9
rec-4530-dup-0, harley, webb, 52, glenlee, a'beckett street, carlingford, 2240, nsw, 19210927, , 07 88957696, 1737167, 9
rec-2643-org,   zachary, fullgrabe, 8, dobell circuit, karobean, doubleview, 7006, qld, 19590529, 8, 02 27756659, 1002644, 6
rec-662-org,   tiffany, nguyen, 4, nemarang crescent, , austins ferry, 2154, nsw, 19071215, 9, 03 06505412, 9709691, 9
rec-1787-dup-0, paddy, smeaton, 1, nambir court, , narrellan, 3630, nzw, 19740202, , 02 06583213, 5616587, 6
rec-4334-org,   erin, doody, 25, clem hill street, laurel vale poll hereford stud, penrith, 2323, vic, 19051007, 41, 08 87541210, 3670979, 9
rec-758-org,   jamie, campbell, 23, lampard circuit, willarra, mount macedon, 2114, qld, 19840419, 29, 02 74264746, 3092492, 9
rec-2404-org,   dylan, coleman, 5, sumner place, , hay, 7011, , 19800927, 9, 08 55579528, 9092287, 8
rec-2314-org,   emiily, jolly, 1, hammill close, , moonta, 2577, wa, 19960125, 33, 04 76204653, 6277866, 6
rec-2160-dup-0, samantha, , 2, kett street, , mcdowall, 7310, nsw, 19083128, , , 1511759, 2
rec-2517-dup-0, m ac, kontopoulos, 38, crews palce, rmbh 884, duncraig, 4306, , , , 07 53511993, 8704506, 2
rec-3318-dup-0, james, soule, 8, hinchcliffe place, lort heights, blaacktown, 3053, vic, 19330815, , 07 97582605, 9428530, 9
rec-4116-dup-0, harrison, maclennfan, 23, ardlethan street, barwite, chitawah point, 4869, qld, 19240823, 35, , 9047211, 4
rec-806-org,   max, nguyen, 21, claxton crescent, grangemore, lower beechmont, 3084, vic, 19270911, 35, 08 63397810, 5451189, 9
rec-3916-dup-0, bissett, james, 11, wakelin crocuit, , kilmore, 4159, vic, 19500729, , 07 97928415, 4601795, 9
rec-2926-org,   zane, white, 39, , , balcatta, 2290, wa, 19200620, 10, 08 50157576, 1133126, 2
rec-3393-org,   shannon, zbierski, 13, victoria street, , , 6159, vic, 19260102, 20, 08 37747563, 7030399, 2
rec-4878-dup-0, vanessa, ho, 10, larkim vlose, grimes paddock cotge, noble park, 2227, , 19770930, , 02 25391352, 5319007, 7
rec-4650-dup-0, isobel, burnell, 52, tooma place, villa 3, wyoming, 5070, vic, , 27, 04 70330989, 6565690, 6
rec-182-org,   jean-claude, white, 528, key street, , bobin, 3458, vic, 19800101, 20, 03 28090146, 5479240, 3
rec-4052-dup-0, liam, geud, 18, burrinjuck crescent, the iron farm, yackandandah, 6004, nsw, 19281113, 24, 08 10442511, 2017849, 5
rec-3114-org,   zac, canini, 171, whalan place, oxford, terrey hills, 4207, nsw, , 32, 04 40897322, 9700884, 2
rec-1837-org,   ashley, finlay, 15, nuyts street, , ourimbah, 6530, vic, 19100124, , 02 39942264, 5486559, 0
rec-1882-dup-0, imogen, conbiy, 7, davison place, , salisbury east, 2250, vic, 19221217, 8, 02 43351236, 7686870, 4
rec-995-dup-0, max, wight, 6, hopetounc ircuit, , yarramalwong, 5074, qld, 19920814, , 08 51556994, 4933710, 9
rec-2438-dup-0, jark, clarke, 1012, broadbent street, , budtewoi, 2223, qld, 19902019, 29, 02 50330042, 5716152, 3
rec-1688-dup-0, harrison, wigth, 20, trusselle place, virginia estate, yass, 6032, nsw, , 37, 08 41152090, 3292243, 0
rec-4698-dup-0, liam, maynard, 1, bendigocdtreet, , burwood, 6225, nsw, 19960431, 29, 07 86371939, 1498150, 0
rec-3756-dup-0, william, reid, 100, bywaters place, , elizabeth vale, 2478, nsw, 19141011, 43, 02 21478824, 8864876, 9
rec-3666-org,   gianni, hobson, 6, endeavour street, , camperdown, 2430, wa, 19460913, 38, 04 65540693, 5471555, 1
rec-1994-org,   adrian, mcclelland, 9, sullivan crescent, , port macquarie, 2850, nsw, 19990712, 32, 04 59939619, 9293576, 3
rec-2728-dup-0, joshua, beatte, 23, suttor sureet, , norwood, 2145, nsw, 19620621, 30, 07 47420558, 9288831, 7
rec-2230-dup-0, joel, heron, 699, highett stkreet, , maroota, 3058, qld, 19570202, 30, 02 19866437, 5288365, 0
rec-1070-dup-0, dylan, ljubisic, 38, benson crescent, , maiwland, 4157, nsw, 19861028, 24, , 3718071, 6
rec-232-dup-0, , runjle, 53, carruthers street, , macquariejfields, 6164, , 19980414, 33, 04 30923906, 7076942, 8
rec-4144-org,   grace, webb, 13, bungaree crescent, peninsula retrmt vlge, klemzig, , nsw, 19691026, , 03 88641651, 9060323, 6
rec-4862-org,   adam, hawes, 32, pasmore close, , kellyville, 2170, nsw, 19480725, , 02 05105263, 6577843, 2
rec-4877-dup-0, cameron, greetn, 97, wolff crescent, , east maitland, 4212, qld, 19920511, , 08 74577158, 4494987, 3
rec-2120-dup-0, kanq, seddon, 76, gouger street, , blacksmiths, 6107, qld, 19144029, 36, 02 54551663, 1872357, 1
rec-904-dup-0, isabella, kropiyneri, , carstensz street, , seven hills, 4871, tas, 19311018, , 02 60401770, 9814225, 2
rec-1697-dup-0, shorfock, chlow, 4, rossarden street, yurara park, orange, 2443, vic, 19831001, 36, 02 05739849, 8267466, 5
rec-4103-org,   indiana, moody, 12, mcmaster street, post office road, rosebud, 0870, sa, 19420328, 28, 04 83736054, 9745141, 3
rec-539-org,   bailey, clarke, 4, stretton crescent, , gumdale, 3206, nsw, 19030831, 27, 08 55724252, 9067672, 8
rec-674-dup-0, campbell, broenep, 29, mcmillan crescent, oakdale, sunshine, 6062, sa, 19634099, 35, 02 73835743, 8455527, 9
rec-2161-dup-0, samuel, tenbensel, 10, walsh pkace, , blacksmiths, 2620, nsw, 19356038, 15, 02 40219712, 8733491, 0
rec-4568-org,   kynan, herbert, 5, tillyard drive, , nambour, 4211, nsw, 19921015, 34, 03 02214356, 6141516, 4
rec-1166-org,   liam, hill-smith, 38, medley street, hawkins masonic vlge, newborough, 5043, nsw, 19300827, 39, 07 24636218, 8888333, 8
rec-4013-dup-0, william, bloomfield, 39, sticht lace, the willows, armiake, 2196, vic, 19830919, 26, 08 05890259, 3383265, 7
rec-3187-org,   kelsey, haar, 16, wuronga hill street, , yarrabah, 3188, nsw, 19480711, 24, 07 74156605, 8876441, 4
rec-4029-org,   taliah, mcgregor, 3, wybalena grove, biboohra downs, newborough, 2218, vic, 19690628, , 02 90282171, 5997152, 2
rec-2985-dup-0, james, bradshaw, , davidson street, , , 3888, acr, 19341103, 27, 07 95976699, 3334655, 5
rec-3497-dup-0, isabella, donaldson, 20, moruya circuit, , geelong south, 3370, nsw, 19350032, , 07 66438494, 7849198, 4
rec-3020-dup-0, timohty, lowe, 5, , , , 3182, vic, 19891218, 22, 02 47924152, 3974326, 9
rec-2613-dup-0, chloe, lanyon, 31, hodgson xvescent, , casula, 2614, , , , 02 74311979, 4696501, 0
rec-2316-dup-0, nicglas, ronan, 95, , , helensburgh, 2469, nsw, 19730481, 32, 04 13248567, 7791354, 1
rec-4828-dup-0, kira, runic, 81, prichard circuit, , kialla, 3041, sa, , 30, 08 64957715, 2902505, 4
rec-627-org,   isaac, miles, 2, lewis luxton avenue, , maribyrnong, 5046, vic, 19860113, , 07 67008508, 1190226, 3
rec-790-org,   james, shepherd, 11, packham place, , atherton, 5108, vic, 19330502, 28, 02 85516555, 5625578, 6
rec-4255-org,   john, slape, 5, hodgkinson street, , kings cross, 4017, qld, 19570218, , , 8277624, 6
rec-2127-org,   james, longo, 108, wakefield garden, , prospect, 2120, nsw, 19050130, , 03 87797040, 4398533, 2
rec-1927-dup-0, vassileos, , 3, skinner street, , currajong, 2845, vic, 19771102, 29, 03 69692377, 4939356, 1
rec-1934-org,   courtney, clarke, 3, rohan street, , beaumaris, 4118, act, 19080918, , 04 72090230, 9066220, 0
rec-1824-org,   nicholas, rees, 34, , , mitcham, 2190, nsw, , 31, 03 48152407, 8000601, 0
rec-2760-org,   christopher, hazell, 25, colbeck street, bonaccord, kirrawee, 2165, wa, 19420927, 22, 02 44344085, 8784436, 4
rec-2787-dup-0, dre, grainger, 60, fitzalan street, , kilsyth, 6107, vic, 19780427, 26, 02 10021880, 2554156, 7
rec-2176-org,   noah, browne, 33, frew close, meebery, belmont, 7216, , 19110111, , 04 73711088, 3082441, 8
rec-4632-org,   mitchell, clarke, 23, glenmaggie street, , preston, 2146, qld, 19980605, 26, 07 19216274, 4751342, 3
rec-235-dup-0, madeline, , 93, weigall oplace, brinjarry, coffs harbour, 2285, nsw, 19830816, 29, 04 04756400, 2590463, 2
rec-2906-dup-0, ethan, madigan, 870, grainger circuit, the lodge, northgate, 2041, nsw, 19910223, 33, 02 77635674, 7497658, 9
rec-4058-org,   mitchell, nowlan, 24, schaffer place, , beecroft, 6108, nsw, 19180105, 38, 04 63168872, 2463160, 1
rec-759-org,   mya, weaver, 1066, ainslie avenue, , julatten, 2016, nsw, 19391201, 26, 04 31773085, 3873970, 7
rec-3754-org,   courtney, bullock, 90, wedgewood close, , farrell flat, 4870, vic, 19821012, 38, 07 32760728, 6821364, 0
rec-3948-org,   xepheren, fitzpatrick, 15, rose scott circuit, , mosman, 2230, sa, 19940226, 27, 08 95109765, 3874427, 2
rec-4375-dup-0, katelin, speaors, 47, may maxwel crescent, , lalor, 2794, nsw, 19718002, 82, 03 63968655, 9416018, 0
rec-2353-dup-0, kirra, edson, 75, heard street, , lockhart river, 2396, nsw, 19880725, 28, 02 47177503, 5431070, 9
rec-1940-org,   ruby, elphick, 32, cowan street, cherry haven, mannum, 3931, nsw, 19910826, , 03 06944308, 6249728, 4
rec-2733-dup-0, annalise, white, 2, barringer street, , springfiled, 3018, vic, 19840829, 25, , 6713275, 2
rec-605-org,   taliah, george, 69, chubb street, , woodville park, 4506, nsw, 19900914, 33, 07 45108676, 4006596, 0
rec-1053-org,   , campbell, 74, heard street, brentwood vlge, norton summit, 2285, qld, 19600821, 35, 03 62768478, 5706586, 4
rec-843-dup-0, luke, sudvh, , norman fisher circuit, summer hill, clayton, 4104, ql, 19950309, 14, 08 38021825, 2162333, 5
rec-4807-dup-0, pin, , 13, fitchett street, , condell park, 4968, , 19190201, 21, 04 91286222, 7296120, 7
rec-1494-dup-0, jory, leslie, 5, carslake loop, , harddn, 4870, , 19200102, 23, 03 77976163, 4738321, 1
rec-3134-dup-0, amy, tweedie, 1, cochrane crescent, virginia estate, sidmouth, 2330, nsa, 19060605, 21, , 9770380, 1
